2017-09-01 15:11:41:0064	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
5	46,004	120	500	0,8	0,01	Ordered	Inversion	665,360000000001	2,948
5	46,004	120	500	0,8	0,02	Ordered	Inversion	624,100000000001	3,232
5	46,004	120	500	0,8	0,03	Ordered	Inversion	555	3,334
5	46,004	120	500	0,8	0,04	Ordered	Inversion	656,660000000001	2,464
5	46,004	120	500	0,8	0,05	Ordered	Inversion	664,100000000001	4,927
5	46,004	120	500	0,8	0,06	Ordered	Inversion	515,340000000001	2,367
5	46,004	120	500	0,8	0,07	Ordered	Inversion	629,640000000001	3,037
5	46,004	120	500	0,8	0,08	Ordered	Inversion	657,000000000001	3,697
5	46,004	120	500	0,8	0,09	Ordered	Inversion	519,860000000001	5,364
5	46,004	120	500	0,8	0,1	Ordered	Inversion	555	3,429
5	46,004	120	500	0,8	0,11	Ordered	Inversion	630,180000000001	3,341
5	46,004	120	500	0,8	0,12	Ordered	Inversion	429,08	2,747
5	46,004	120	500	0,85	0,01	Ordered	Inversion	655,500000000001	5,436
5	46,004	120	500	0,85	0,02	Ordered	Inversion	555	2,987
5	46,004	120	500	0,85	0,03	Ordered	Inversion	683,200000000001	4,557
5	46,004	120	500	0,85	0,04	Ordered	Inversion	641,940000000001	6,125
5	46,004	120	500	0,85	0,05	Ordered	Inversion	555	4,58
5	46,004	120	500	0,85	0,06	Ordered	Inversion	673,820000000001	3,793
5	46,004	120	500	0,85	0,07	Ordered	Inversion	630,860000000001	4,126
5	46,004	120	500	0,85	0,08	Ordered	Inversion	647,480000000001	3,973
5	46,004	120	500	0,85	0,09	Ordered	Inversion	581,480000000001	2,93
5	46,004	120	500	0,85	0,1	Ordered	Inversion	651,120000000001	4,936
5	46,004	120	500	0,85	0,11	Ordered	Inversion	429,08	9,096
5	46,004	120	500	0,85	0,12	Ordered	Inversion	657,340000000001	2,432
5	46,004	120	500	0,9	0,01	Ordered	Inversion	494,200000000001	2,782
5	46,004	120	500	0,9	0,02	Ordered	Inversion	664,100000000001	3,207
5	46,004	120	500	0,9	0,03	Ordered	Inversion	630,180000000001	4,471
5	46,004	120	500	0,9	0,04	Ordered	Inversion	408,28	4,93
5	46,004	120	500	0,9	0,05	Ordered	Inversion	515,340000000001	3,887
5	46,004	120	500	0,9	0,06	Ordered	Inversion	591,880000000001	4,388
5	46,004	120	500	0,9	0,07	Ordered	Inversion	641,940000000001	3,243
5	46,004	120	500	0,9	0,08	Ordered	Inversion	477,92	4,397
5	46,004	120	500	0,9	0,09	Ordered	Inversion	537,160000000001	3,784
5	46,004	120	500	0,9	0,1	Ordered	Inversion	505,28	2,783
5	46,004	120	500	0,9	0,11	Ordered	Inversion	505,28	5,307
5	46,004	120	500	0,9	0,12	Ordered	Inversion	519,860000000001	4,371
5	46,004	120	550	0,6	0,01	Ordered	Inversion	531,620000000001	4,298
5	46,004	120	550	0,6	0,02	Ordered	Inversion	526,76	4,905
5	46,004	120	550	0,6	0,03	Ordered	Inversion	641,940000000001	3,946
5	46,004	120	550	0,6	0,04	Ordered	Inversion	669,640000000001	4,879
5	46,004	120	550	0,6	0,05	Ordered	Inversion	669,640000000001	7,575
5	46,004	120	550	0,6	0,06	Ordered	Inversion	647,480000000001	4,842
5	46,004	120	550	0,6	0,07	Ordered	Inversion	678,820000000001	4,282
5	46,004	120	550	0,6	0,08	Ordered	Inversion	564,86	2,875
5	46,004	120	550	0,6	0,09	Ordered	Inversion	656,660000000001	3,614
5	46,004	120	550	0,6	0,1	Ordered	Inversion	647,480000000001	4,894
5	46,004	120	550	0,6	0,11	Ordered	Inversion	651,800000000001	3,072
5	46,004	120	550	0,6	0,12	Ordered	Inversion	669,640000000001	2,536
5	46,004	120	550	0,65	0,01	Ordered	Inversion	690,440000000001	4,018
5	46,004	120	550	0,65	0,02	Ordered	Inversion	595,380000000001	6,136
5	46,004	120	550	0,65	0,03	Ordered	Inversion	637,420000000001	6,718
5	46,004	120	550	0,65	0,04	Ordered	Inversion	570,94	10,045
5	46,004	120	550	0,65	0,05	Ordered	Inversion	429,08	3,491
5	46,004	120	550	0,65	0,06	Ordered	Inversion	522,78	4,099
5	46,004	120	550	0,65	0,07	Ordered	Inversion	651,120000000001	3,915
5	46,004	120	550	0,65	0,08	Ordered	Inversion	429,08	9,062
5	46,004	120	550	0,65	0,09	Ordered	Inversion	630,860000000001	3,548
5	46,004	120	550	0,65	0,1	Ordered	Inversion	591,880000000001	4,221
5	46,004	120	550	0,65	0,11	Ordered	Inversion	564,18	4,216
5	46,004	120	550	0,65	0,12	Ordered	Inversion	503,920000000001	2,753
5	46,004	120	550	0,7	0,01	Ordered	Inversion	407,6	4,301
5	46,004	120	550	0,7	0,02	Ordered	Inversion	542,360000000001	4,594
5	46,004	120	550	0,7	0,03	Ordered	Inversion	669,640000000001	9,014
5	46,004	120	550	0,7	0,04	Ordered	Inversion	623,420000000001	3,756
5	46,004	120	550	0,7	0,05	Ordered	Inversion	684,360000000001	3,886
5	46,004	120	550	0,7	0,06	Ordered	Inversion	353,56	2,647
5	46,004	120	550	0,7	0,07	Ordered	Inversion	624,640000000001	2,822
5	46,004	120	550	0,7	0,08	Ordered	Inversion	625,320000000001	10,073
5	46,004	120	550	0,7	0,09	Ordered	Inversion	649,960000000001	2,384
5	46,004	120	550	0,7	0,1	Ordered	Inversion	487,640000000001	4,229
5	46,004	120	550	0,7	0,11	Ordered	Inversion	669,640000000001	5,163
5	46,004	120	550	0,7	0,12	Ordered	Inversion	555	4,033
5	46,004	120	550	0,75	0,01	Ordered	Inversion	644,420000000001	10,301
5	46,004	120	550	0,75	0,02	Ordered	Inversion	641,940000000001	5,03
5	46,004	120	550	0,75	0,03	Ordered	Inversion	487,640000000001	2,233
5	46,004	120	550	0,75	0,04	Ordered	Inversion	515,340000000001	2,795
5	46,004	120	550	0,75	0,05	Ordered	Inversion	646,800000000001	4,189
5	46,004	120	550	0,75	0,06	Ordered	Inversion	647,480000000001	9,983
5	46,004	120	550	0,75	0,07	Ordered	Inversion	522,78	3,189
5	46,004	120	550	0,75	0,08	Ordered	Inversion	655,500000000001	2,88
5	46,004	120	550	0,75	0,09	Ordered	Inversion	675,080000000001	3,506
5	46,004	120	550	0,75	0,1	Ordered	Inversion	649,960000000001	2,572
5	46,004	120	550	0,75	0,11	Ordered	Inversion	657,340000000001	3,567
5	46,004	120	550	0,75	0,12	Ordered	Inversion	555	4,758
5	46,004	120	550	0,8	0,01	Ordered	Inversion	652,340000000001	6,225
5	46,004	120	550	0,8	0,02	Ordered	Inversion	628,960000000001	2,237
5	46,004	120	550	0,8	0,03	Ordered	Inversion	656,660000000001	3,153
5	46,004	120	550	0,8	0,04	Ordered	Inversion	514,660000000001	3,591
5	46,004	120	550	0,8	0,05	Ordered	Inversion	671,580000000001	3,265
5	46,004	120	550	0,8	0,06	Ordered	Inversion	647,480000000001	4,581
5	46,004	120	550	0,8	0,07	Ordered	Inversion	548,240000000001	3,511
5	46,004	120	550	0,8	0,08	Ordered	Inversion	652,340000000001	4,6
5	46,004	120	550	0,8	0,09	Ordered	Inversion	630,860000000001	5,527
5	46,004	120	550	0,8	0,1	Ordered	Inversion	669,640000000001	4,347
5	46,004	120	550	0,8	0,11	Ordered	Inversion	664,100000000001	3,47
5	46,004	120	550	0,8	0,12	Ordered	Inversion	651,800000000001	2,742
5	46,004	120	550	0,85	0,01	Ordered	Inversion	645,580000000001	8,032
5	46,004	120	550	0,85	0,02	Ordered	Inversion	644,420000000001	4,249
5	46,004	120	550	0,85	0,03	Ordered	Inversion	555	4,569
5	46,004	120	550	0,85	0,04	Ordered	Inversion	641,940000000001	3,42
5	46,004	120	550	0,85	0,05	Ordered	Inversion	555	4,517
5	46,004	120	550	0,85	0,06	Ordered	Inversion	519,860000000001	3,85
5	46,004	120	550	0,85	0,07	Ordered	Inversion	624,640000000001	4,042
5	46,004	120	550	0,85	0,08	Ordered	Inversion	429,08	3,147
5	46,004	120	550	0,85	0,09	Ordered	Inversion	555	2,88
5	46,004	120	550	0,85	0,1	Ordered	Inversion	651,120000000001	2,867
5	46,004	120	550	0,85	0,11	Ordered	Inversion	353,56	4,333
5	46,004	120	550	0,85	0,12	Ordered	Inversion	618,420000000001	2,733
5	46,004	120	550	0,9	0,01	Ordered	Inversion	647,480000000001	5,93
5	46,004	120	550	0,9	0,02	Ordered	Inversion	657,000000000001	6,671
5	46,004	120	550	0,9	0,03	Ordered	Inversion	669,640000000001	3,225
5	46,004	120	550	0,9	0,04	Ordered	Inversion	591,880000000001	4,924
5	46,004	120	550	0,9	0,05	Ordered	Inversion	555	3,372
5	46,004	120	550	0,9	0,06	Ordered	Inversion	636,060000000001	3,986
5	46,004	120	550	0,9	0,07	Ordered	Inversion	586,680000000001	4,301
5	46,004	120	550	0,9	0,08	Ordered	Inversion	516,36	8,36
5	46,004	120	550	0,9	0,09	Ordered	Inversion	669,540000000001	5,201
5	46,004	120	550	0,9	0,1	Ordered	Inversion	353,56	2,941
5	46,004	120	550	0,9	0,11	Ordered	Inversion	558,640000000001	3,478
5	46,004	120	550	0,9	0,12	Ordered	Inversion	669,640000000001	7,372
5	46,004	120	600	0,6	0,01	Ordered	Inversion	600,240000000001	4,055
5	46,004	120	600	0,6	0,02	Ordered	Inversion	664,100000000001	9,746
5	46,004	120	600	0,6	0,03	Ordered	Inversion	353,56	3,324
5	46,004	120	600	0,6	0,04	Ordered	Inversion	662,540000000001	6,544
5	46,004	120	600	0,6	0,05	Ordered	Inversion	548,24	5,291
5	46,004	120	600	0,6	0,06	Ordered	Inversion	631,880000000001	4,463
5	46,004	120	600	0,6	0,07	Ordered	Inversion	537,160000000001	4,605
5	46,004	120	600	0,6	0,08	Ordered	Inversion	644,420000000001	3,402
5	46,004	120	600	0,6	0,09	Ordered	Inversion	641,940000000001	3,713
5	46,004	120	600	0,6	0,1	Ordered	Inversion	647,480000000001	4,196
5	46,004	120	600	0,6	0,11	Ordered	Inversion	641,600000000001	5,559
5	46,004	120	600	0,6	0,12	Ordered	Inversion	646,800000000001	3,578
5	46,004	120	600	0,65	0,01	Ordered	Inversion	664,100000000001	4,124
5	46,004	120	600	0,65	0,02	Ordered	Inversion	655,300000000001	2,788
5	46,004	120	600	0,65	0,03	Ordered	Inversion	353,56	3,803
5	46,004	120	600	0,65	0,04	Ordered	Inversion	664,100000000001	3,146
5	46,004	120	600	0,65	0,05	Ordered	Inversion	647,480000000001	4
5	46,004	120	600	0,65	0,06	Ordered	Inversion	564,86	4,371
5	46,004	120	600	0,65	0,07	Ordered	Inversion	555	4,464
5	46,004	120	600	0,65	0,08	Ordered	Inversion	353,56	7,738
5	46,004	120	600	0,65	0,09	Ordered	Inversion	623,960000000001	4,433
5	46,004	120	600	0,65	0,1	Ordered	Inversion	647,480000000001	5,584
5	46,004	120	600	0,65	0,11	Ordered	Inversion	637,420000000001	2,567
5	46,004	120	600	0,65	0,12	Ordered	Inversion	631,880000000001	4,621
5	46,004	120	600	0,7	0,01	Ordered	Inversion	564,86	2,9
5	46,004	120	600	0,7	0,02	Ordered	Inversion	555	9,724
5	46,004	120	600	0,7	0,03	Ordered	Inversion	547,900000000001	4,59
5	46,004	120	600	0,7	0,04	Ordered	Inversion	657,340000000001	2,36
5	46,004	120	600	0,7	0,05	Ordered	Inversion	555	15,751
5	46,004	120	600	0,7	0,06	Ordered	Inversion	519,860000000001	5,808
5	46,004	120	600	0,7	0,07	Ordered	Inversion	651,120000000001	4,531
5	46,004	120	600	0,7	0,08	Ordered	Inversion	657,340000000001	7,709
5	46,004	120	600	0,7	0,09	Ordered	Inversion	623,960000000001	2,598
5	46,004	120	600	0,7	0,1	Ordered	Inversion	678,820000000001	3,239
5	46,004	120	600	0,7	0,11	Ordered	Inversion	555	3,691
5	46,004	120	600	0,7	0,12	Ordered	Inversion	677,660000000001	2,995
5	46,004	120	600	0,75	0,01	Ordered	Inversion	379,56	4,496
5	46,004	120	600	0,75	0,02	Ordered	Inversion	555	4,485
5	46,004	120	600	0,75	0,03	Ordered	Inversion	641,940000000001	3,876
5	46,004	120	600	0,75	0,04	Ordered	Inversion	516,36	7,307
5	46,004	120	600	0,75	0,05	Ordered	Inversion	494,200000000001	4,968
5	46,004	120	600	0,75	0,06	Ordered	Inversion	624,100000000001	4,132
5	46,004	120	600	0,75	0,07	Ordered	Inversion	623,960000000001	4,55
5	46,004	120	600	0,75	0,08	Ordered	Inversion	487,640000000001	5,048
5	46,004	120	600	0,75	0,09	Ordered	Inversion	555	3,966
5	46,004	120	600	0,75	0,1	Ordered	Inversion	651,120000000001	4,085
5	46,004	120	600	0,75	0,11	Ordered	Inversion	641,940000000001	4,374
5	46,004	120	600	0,75	0,12	Ordered	Inversion	555	4,707
5	46,004	120	600	0,8	0,01	Ordered	Inversion	537,160000000001	3,56
5	46,004	120	600	0,8	0,02	Ordered	Inversion	602,620000000001	11,972
5	46,004	120	600	0,8	0,03	Ordered	Inversion	564,18	3,684
5	46,004	120	600	0,8	0,04	Ordered	Inversion	651,120000000001	6,016
5	46,004	120	600	0,8	0,05	Ordered	Inversion	669,640000000001	6,17
5	46,004	120	600	0,8	0,06	Ordered	Inversion	647,480000000001	8,265
5	46,004	120	600	0,8	0,07	Ordered	Inversion	585,320000000001	2,811
5	46,004	120	600	0,8	0,08	Ordered	Inversion	608,160000000001	6,862
5	46,004	120	600	0,8	0,09	Ordered	Inversion	644,420000000001	5,922
5	46,004	120	600	0,8	0,1	Ordered	Inversion	396,52	5,041
5	46,004	120	600	0,8	0,11	Ordered	Inversion	625,320000000001	4,916
5	46,004	120	600	0,8	0,12	Ordered	Inversion	649,960000000001	5,946
5	46,004	120	600	0,85	0,01	Ordered	Inversion	630,180000000001	2,984
5	46,004	120	600	0,85	0,02	Ordered	Inversion	656,660000000001	4,168
5	46,004	120	600	0,85	0,03	Ordered	Inversion	602,620000000001	5,225
5	46,004	120	600	0,85	0,04	Ordered	Inversion	558,64	6,364
5	46,004	120	600	0,85	0,05	Ordered	Inversion	516,36	3,896
5	46,004	120	600	0,85	0,06	Ordered	Inversion	657,340000000001	4,237
5	46,004	120	600	0,85	0,07	Ordered	Inversion	564,18	3,415
5	46,004	120	600	0,85	0,08	Ordered	Inversion	609,720000000001	6,111
5	46,004	120	600	0,85	0,09	Ordered	Inversion	591,740000000001	6,814
5	46,004	120	600	0,85	0,1	Ordered	Inversion	647,480000000001	5,271
5	46,004	120	600	0,85	0,11	Ordered	Inversion	555	3,455
5	46,004	120	600	0,85	0,12	Ordered	Inversion	555	6,63
5	46,004	120	600	0,9	0,01	Ordered	Inversion	651,120000000001	5,319
5	46,004	120	600	0,9	0,02	Ordered	Inversion	617,740000000001	5,145
5	46,004	120	600	0,9	0,03	Ordered	Inversion	353,56	4,962
5	46,004	120	600	0,9	0,04	Ordered	Inversion	555	5,357
5	46,004	120	600	0,9	0,05	Ordered	Inversion	353,56	5,686
5	46,004	120	600	0,9	0,06	Ordered	Inversion	669,640000000001	8,874
5	46,004	120	600	0,9	0,07	Ordered	Inversion	651,120000000001	4,611
5	46,004	120	600	0,9	0,08	Ordered	Inversion	353,56	5,479
5	46,004	120	600	0,9	0,09	Ordered	Inversion	522,78	4,302
5	46,004	120	600	0,9	0,1	Ordered	Inversion	602,960000000001	6,318
5	46,004	120	600	0,9	0,11	Ordered	Inversion	630,180000000001	3,971
5	46,004	120	600	0,9	0,12	Ordered	Inversion	510,48	3,332

6	27,521	50	50	0,6	0,01	Ordered	Inversion	828,080000000002	0,433
6	27,521	50	50	0,6	0,02	Ordered	Inversion	731,020000000001	0,077
6	27,521	50	50	0,6	0,03	Ordered	Inversion	794,060000000001	0,879
6	27,521	50	50	0,6	0,04	Ordered	Inversion	704,200000000001	0,149
6	27,521	50	50	0,6	0,05	Ordered	Inversion	695,160000000001	0,168
6	27,521	50	50	0,6	0,06	Ordered	Inversion	602,140000000001	0,395
6	27,521	50	50	0,6	0,07	Ordered	Inversion	552,76	0,219
6	27,521	50	50	0,6	0,08	Ordered	Inversion	686,700000000001	0,278
6	27,521	50	50	0,6	0,09	Ordered	Inversion	700,360000000001	0,416
6	27,521	50	50	0,6	0,1	Ordered	Inversion	623,280000000001	0,186
6	27,521	50	50	0,6	0,11	Ordered	Inversion	678,880000000001	0,142
6	27,521	50	50	0,6	0,12	Ordered	Inversion	588,960000000001	0,206
6	27,521	50	50	0,65	0,01	Ordered	Inversion	903,260000000002	0,24
6	27,521	50	50	0,65	0,02	Ordered	Inversion	769,900000000002	0,178
6	27,521	50	50	0,65	0,03	Ordered	Inversion	578,760000000001	0,343
6	27,521	50	50	0,65	0,04	Ordered	Inversion	585,320000000001	0,395
6	27,521	50	50	0,65	0,05	Ordered	Inversion	569,78	0,106
6	27,521	50	50	0,65	0,06	Ordered	Inversion	561,260000000001	0,214
6	27,521	50	50	0,65	0,07	Ordered	Inversion	639,220000000001	0,144
6	27,521	50	50	0,65	0,08	Ordered	Inversion	620,160000000001	0,29
6	27,521	50	50	0,65	0,09	Ordered	Inversion	562,960000000001	0,174
6	27,521	50	50	0,65	0,1	Ordered	Inversion	603,84	0,116
6	27,521	50	50	0,65	0,11	Ordered	Inversion	580,120000000001	0,126
6	27,521	50	50	0,65	0,12	Ordered	Inversion	519,320000000001	0,307
6	27,521	50	50	0,7	0,01	Ordered	Inversion	825,780000000002	0,051
6	27,521	50	50	0,7	0,02	Ordered	Inversion	736,760000000001	0,183
6	27,521	50	50	0,7	0,03	Ordered	Inversion	622,740000000001	0,455
6	27,521	50	50	0,7	0,04	Ordered	Inversion	605,500000000001	0,144
6	27,521	50	50	0,7	0,05	Ordered	Inversion	702,980000000001	0,228
6	27,521	50	50	0,7	0,06	Ordered	Inversion	609,760000000001	0,192
6	27,521	50	50	0,7	0,07	Ordered	Inversion	714,740000000001	0,153
6	27,521	50	50	0,7	0,08	Ordered	Inversion	752,700000000001	0,295
6	27,521	50	50	0,7	0,09	Ordered	Inversion	552,08	0,172
6	27,521	50	50	0,7	0,1	Ordered	Inversion	664,340000000001	0,181
6	27,521	50	50	0,7	0,11	Ordered	Inversion	572,68	0,12
6	27,521	50	50	0,7	0,12	Ordered	Inversion	604,080000000001	0,361
6	27,521	50	50	0,75	0,01	Ordered	Inversion	839,880000000002	0,11
6	27,521	50	50	0,75	0,02	Ordered	Inversion	837,460000000002	0,087
6	27,521	50	50	0,75	0,03	Ordered	Inversion	540,32	0,126
6	27,521	50	50	0,75	0,04	Ordered	Inversion	660,840000000001	0,094
6	27,521	50	50	0,75	0,05	Ordered	Inversion	729,220000000001	0,118
6	27,521	50	50	0,75	0,06	Ordered	Inversion	663,660000000001	0,31
6	27,521	50	50	0,75	0,07	Ordered	Inversion	632,460000000001	0,221
6	27,521	50	50	0,75	0,08	Ordered	Inversion	507,56	0,194
6	27,521	50	50	0,75	0,09	Ordered	Inversion	676,780000000001	0,427
6	27,521	50	50	0,75	0,1	Ordered	Inversion	662,640000000001	0,186
6	27,521	50	50	0,75	0,11	Ordered	Inversion	556,74	0,172
6	27,521	50	50	0,75	0,12	Ordered	Inversion	586,140000000001	0,42
6	27,521	50	50	0,8	0,01	Ordered	Inversion	839,500000000001	0,044
6	27,521	50	50	0,8	0,02	Ordered	Inversion	635,240000000001	0,202
6	27,521	50	50	0,8	0,03	Ordered	Inversion	785,940000000001	0,179
6	27,521	50	50	0,8	0,04	Ordered	Inversion	612,740000000001	0,679
6	27,521	50	50	0,8	0,05	Ordered	Inversion	529,04	0,369
6	27,521	50	50	0,8	0,06	Ordered	Inversion	588,280000000001	0,163
6	27,521	50	50	0,8	0,07	Ordered	Inversion	552,560000000001	0,208
6	27,521	50	50	0,8	0,08	Ordered	Inversion	704,340000000001	0,188
6	27,521	50	50	0,8	0,09	Ordered	Inversion	574,920000000001	0,513
6	27,521	50	50	0,8	0,1	Ordered	Inversion	666,720000000001	0,307
6	27,521	50	50	0,8	0,11	Ordered	Inversion	478,500000000001	0,409
6	27,521	50	50	0,8	0,12	Ordered	Inversion	629,160000000001	0,422
6	27,521	50	50	0,85	0,01	Ordered	Inversion	803,100000000001	0,137
6	27,521	50	50	0,85	0,02	Ordered	Inversion	600,720000000001	0,328
6	27,521	50	50	0,85	0,03	Ordered	Inversion	695,160000000001	0,233
6	27,521	50	50	0,85	0,04	Ordered	Inversion	628,960000000001	0,319
6	27,521	50	50	0,85	0,05	Ordered	Inversion	497,500000000001	0,348
6	27,521	50	50	0,85	0,06	Ordered	Inversion	572,880000000001	0,182
6	27,521	50	50	0,85	0,07	Ordered	Inversion	700,360000000001	0,375
6	27,521	50	50	0,85	0,08	Ordered	Inversion	710,760000000001	0,225
6	27,521	50	50	0,85	0,09	Ordered	Inversion	614,960000000001	0,471
6	27,521	50	50	0,85	0,1	Ordered	Inversion	587,22	0,219
6	27,521	50	50	0,85	0,11	Ordered	Inversion	520,000000000001	0,16
6	27,521	50	50	0,85	0,12	Ordered	Inversion	594,840000000001	0,533
6	27,521	50	50	0,9	0,01	Ordered	Inversion	699,820000000001	0,44
6	27,521	50	50	0,9	0,02	Ordered	Inversion	567,340000000001	0,316
6	27,521	50	50	0,9	0,03	Ordered	Inversion	678,100000000001	0,109
6	27,521	50	50	0,9	0,04	Ordered	Inversion	519,660000000001	0,206
6	27,521	50	50	0,9	0,05	Ordered	Inversion	551,2	0,485
6	27,521	50	50	0,9	0,06	Ordered	Inversion	539,100000000001	0,585
6	27,521	50	50	0,9	0,07	Ordered	Inversion	664,680000000001	0,135
6	27,521	50	50	0,9	0,08	Ordered	Inversion	599,56	0,319
6	27,521	50	50	0,9	0,09	Ordered	Inversion	562,280000000001	0,332
6	27,521	50	50	0,9	0,1	Ordered	Inversion	501,68	0,554
6	27,521	50	50	0,9	0,11	Ordered	Inversion	759,400000000001	0,102
6	27,521	50	50	0,9	0,12	Ordered	Inversion	686,46	1,507
6	27,521	50	100	0,6	0,01	Ordered	Inversion	695,500000000001	0,211
6	27,521	50	100	0,6	0,02	Ordered	Inversion	677,320000000001	0,736
6	27,521	50	100	0,6	0,03	Ordered	Inversion	557,76	0,165
6	27,521	50	100	0,6	0,04	Ordered	Inversion	530,740000000001	0,738
6	27,521	50	100	0,6	0,05	Ordered	Inversion	561,6	0,338
6	27,521	50	100	0,6	0,06	Ordered	Inversion	605,780000000001	0,346
6	27,521	50	100	0,6	0,07	Ordered	Inversion	552,08	0,784
6	27,521	50	100	0,6	0,08	Ordered	Inversion	557,420000000001	0,275
6	27,521	50	100	0,6	0,09	Ordered	Inversion	619,440000000001	0,355
6	27,521	50	100	0,6	0,1	Ordered	Inversion	569,040000000001	0,59
6	27,521	50	100	0,6	0,11	Ordered	Inversion	589,5	0,309
6	27,521	50	100	0,6	0,12	Ordered	Inversion	682,860000000001	0,289
6	27,521	50	100	0,65	0,01	Ordered	Inversion	844,500000000002	0,321
6	27,521	50	100	0,65	0,02	Ordered	Inversion	749,200000000001	0,343
6	27,521	50	100	0,65	0,03	Ordered	Inversion	525,200000000001	0,585
6	27,521	50	100	0,65	0,04	Ordered	Inversion	552,420000000001	0,369
6	27,521	50	100	0,65	0,05	Ordered	Inversion	565,780000000001	0,563
6	27,521	50	100	0,65	0,06	Ordered	Inversion	629,840000000001	0,332
6	27,521	50	100	0,65	0,07	Ordered	Inversion	628,280000000001	0,326
6	27,521	50	100	0,65	0,08	Ordered	Inversion	525,06	0,428
6	27,521	50	100	0,65	0,09	Ordered	Inversion	579,300000000001	0,613
6	27,521	50	100	0,65	0,1	Ordered	Inversion	533,900000000001	0,188
6	27,521	50	100	0,65	0,11	Ordered	Inversion	545,660000000001	0,408
6	27,521	50	100	0,65	0,12	Ordered	Inversion	534,92	0,354
6	27,521	50	100	0,7	0,01	Ordered	Inversion	681,840000000001	0,868
6	27,521	50	100	0,7	0,02	Ordered	Inversion	637,660000000001	0,54
6	27,521	50	100	0,7	0,03	Ordered	Inversion	742,640000000001	0,27
6	27,521	50	100	0,7	0,04	Ordered	Inversion	612,000000000001	0,416
6	27,521	50	100	0,7	0,05	Ordered	Inversion	568,500000000001	0,409
6	27,521	50	100	0,7	0,06	Ordered	Inversion	626,920000000001	0,394
6	27,521	50	100	0,7	0,07	Ordered	Inversion	624,780000000001	0,257
6	27,521	50	100	0,7	0,08	Ordered	Inversion	562,620000000001	0,504
6	27,521	50	100	0,7	0,09	Ordered	Inversion	520,000000000001	0,395
6	27,521	50	100	0,7	0,1	Ordered	Inversion	591,2	0,466
6	27,521	50	100	0,7	0,11	Ordered	Inversion	546,54	0,34
6	27,521	50	100	0,7	0,12	Ordered	Inversion	584,160000000001	0,573
6	27,521	50	100	0,75	0,01	Ordered	Inversion	583,96	0,343
6	27,521	50	100	0,75	0,02	Ordered	Inversion	660,700000000001	0,534
6	27,521	50	100	0,75	0,03	Ordered	Inversion	504,26	0,323
6	27,521	50	100	0,75	0,04	Ordered	Inversion	518,300000000001	0,407
6	27,521	50	100	0,75	0,05	Ordered	Inversion	462,220000000001	0,386
6	27,521	50	100	0,75	0,06	Ordered	Inversion	552,560000000001	0,633
6	27,521	50	100	0,75	0,07	Ordered	Inversion	634,900000000001	0,194
6	27,521	50	100	0,75	0,08	Ordered	Inversion	552,560000000001	0,825
6	27,521	50	100	0,75	0,09	Ordered	Inversion	628,280000000001	0,495
6	27,521	50	100	0,75	0,1	Ordered	Inversion	696,86	0,338
6	27,521	50	100	0,75	0,11	Ordered	Inversion	552,620000000001	0,469
6	27,521	50	100	0,75	0,12	Ordered	Inversion	561,6	0,379
